,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cos Zenith,Precipitable Water,ts_Year_sin,ts_Year_cos,ts_Day_sin,ts_Day_cos
2019-03-18 01:00:00,0.0999726396253422,-3.69959383110006,2.7156776507776215,-0.28802913601476915,1.2,0.9662234034938553,0.2577059070738398,0.25881904509888776,0.9659258262900418
2019-03-18 01:30:00,0.02963805670825792,-5.188890976978087,2.0129307189573353,-0.390409787881631,1.2,0.9663157009654454,0.2573596045762814,0.38268343236589897,0.9238795325109516
2019-03-18 02:00:00,-0.037860948083597634,-5.611981493814483,1.7623654390254444,-0.4861828709949088,1.2,0.9664078743193467,0.2570132690223633,0.499999999992172,0.8660254037889583
2019-03-18 02:30:00,-0.025975245442658945,-5.202852103869475,1.9694900280804575,-0.5738623394059106,1.2,0.96649992354372,0.25666690045657053,0.6087614290052283,0.793353340293915
2019-03-18 03:00:00,0.04239241823506035,-4.399657225506758,2.39331022171649,-0.6518337253008789,1.1,0.9665918486267424,0.256320498923392,0.7071067811867137,0.7071067811863814
2019-03-18 03:30:00,0.1416797462201842,-3.7000128854617174,2.8760995906030757,-0.7189759794774959,1.1,0.9666836495566065,0.2559740644673209,0.7933533402853424,0.6087614290164002
2019-03-18 04:00:00,0.23930629025612404,-2.961506767245055,3.2268480106012873,-0.7738402097265061,1.1,0.9667753263215207,0.25562759713285493,0.8660254037819172,0.5000000000043672
2019-03-18 04:30:00,0.31730956219202255,-2.384049856865488,3.4129944962382694,-0.815633003474364,1.1,0.9668668789097243,0.25528109696444073,0.9238795325111313,0.3826834323654647
2019-03-18 05:00:00,0.3732022127952277,-2.013252913266797,3.4152798203536463,-0.8436726596068168,1.0,0.9669583073094293,0.25493456400669423,0.9659258262863971,0.25881904511248977
2019-03-18 05:30:00,0.4106349054010394,-2.008113983463204,3.264292167260919,-0.8575266561936521,1.0,0.9670496115089062,0.25458799830407064,0.9914448613730684,0.13052619222568662
2019-03-18 06:00:00,0.43735286285082253,-2.053107188610795,2.893210222441269,-0.8567175188650495,1.0,0.9671407914964278,0.2542413999010843,0.9999999999999999,1.0466385469279599e-12
2019-03-18 06:30:00,0.4450827789276772,-2.184778480145667,2.356666905131476,-0.8415107819453064,1.0,0.9672318472602826,0.2538947688422538,0.9914448613752411,-0.13052619220918385
2019-03-18 07:00:00,0.4344484042853196,-2.3598549813523277,1.729628659389789,-0.8120835268918063,0.8999999999999999,0.9673227787887747,0.2535481051721019,0.9659258262907052,-0.25881904509641174
2019-03-18 07:30:00,0.4065403458949888,-2.6385261318620223,1.126830475418899,-0.7688418320734595,0.8999999999999999,0.9674135860702248,0.2532014089351555,0.9238795325119326,-0.38268343236353075
2019-03-18 08:00:00,0.36940230850596123,-2.7398931764004146,0.5927678090719724,-0.7126385189252052,0.8999999999999999,0.9675042690929689,0.2528546801759458,0.8660254037902398,-0.49999999998995204
2019-03-18 08:30:00,0.31470741222555887,-2.629262824919863,0.25248890809800173,-0.6443905984530087,0.8999999999999999,0.9675948278453597,0.25250791893900815,0.7933533402954754,-0.6087614290031946
2019-03-18 09:00:00,0.25930075139550013,-2.171390796064941,0.18877329045395186,-0.5652549879442831,0.8999999999999999,0.9676852623157651,0.25216112526888196,0.7071067811881939,-0.7071067811849011
2019-03-18 09:30:00,0.2710180796268489,-1.0220349594711706,0.3559144738323141,-0.476698547308579,0.8999999999999999,0.9677755724925695,0.2518142992101109,0.6087614290184338,-0.7933533402837821
2019-03-18 10:00:00,0.48997751923143795,1.449282999738557,0.4794782375405475,-0.379940546167559,0.8999999999999999,0.9678657583641731,0.25146744080724276,0.5000000000065872,-0.8660254037806355
2019-03-18 10:30:00,0.7363781609088491,3.7578755336644463,-0.06167479336946258,-0.27697926122172234,0.8999999999999999,0.9679558199189918,0.25112055010482953,0.3826834323678329,-0.9238795325101505
2019-03-18 11:00:00,-0.11566140538975844,-3.0369144968527166,-3.067989368118532,-0.16952151325074633,0.8999999999999999,0.968045757145458,0.2507736271474273,0.2588190451149658,-0.9659258262857336
2019-03-18 11:30:00,-0.6277568654076902,-4.005305015683746,-4.802022989200196,-0.05913214695634035,0.8999999999999999,0.9681355700320197,0.2504266719795964,0.13052619222822803,-0.9914448613727339
2019-03-18 12:00:00,20.229990485490482,189.17937326740972,27.816017455856127,0.056170023159667744,0.8999999999999999,0.9682252585671409,0.25007968464590113,3.6099826985224788e-12,-1.0
2019-03-18 12:30:00,51.49045835008151,470.2019921889061,123.29631208106207,0.1638425078055063,0.7999999999999998,0.9683148227393015,0.24973266519091006,-0.13052619222106984,-0.9914448613736764
2019-03-18 13:00:00,69.45906310795434,626.5566884006995,233.07766449523984,0.27043242044866694,0.7999999999999998,0.9684042625369976,0.24938561365919584,-0.2588190450939358,-0.9659258262913686
2019-03-18 13:30:00,82.75903425566638,727.7146689236127,346.38713250766375,0.3725019175431519,0.7999999999999998,0.9684935779487412,0.24903853009533525,-0.38268343236116253,-0.9238795325129134
2019-03-18 14:00:00,93.27118821011571,795.4055786276177,459.37207228777646,0.46823827814761465,0.7999999999999998,0.9685827689630605,0.24869141454390917,-0.5000000000003345,-0.8660254037842455
2019-03-18 14:30:00,101.6861126122552,841.8106440861509,565.1519906453381,0.5560055133142933,0.7999999999999998,0.968671835568499,0.24834426704950258,-0.608761429001161,-0.7933533402970359
2019-03-18 15:00:00,108.55888049015184,875.1948524189124,660.2345998090992,0.6340559343454971,0.7999999999999998,0.9687607777536169,0.24799708765670458,-0.7071067811830886,-0.7071067811900065
2019-03-18 15:30:00,114.24031905965194,899.7285444112588,742.7583567919512,0.7010337393110511,0.7999999999999998,0.9688495955069898,0.24764987641010838,-0.7933533402910802,-0.6087614290089226
2019-03-18 16:00:00,118.92719677851373,917.3948617465487,811.1132605209544,0.7560819707727031,0.8999999999999999,0.96893828881721,0.24730263335431127,-0.8660254037793539,-0.5000000000088071
2019-03-18 16:30:00,122.79985411948655,927.862707368078,863.2537310533158,0.7978996584435327,0.8999999999999999,0.969026857672885,0.2469553585339146,-0.9238795325091695,-0.38268343237020114
2019-03-18 17:00:00,125.84433131333859,933.8526263027857,898.5982412987538,0.8260982944957639,0.8999999999999999,0.9691153020626387,0.24660805199352379,-0.9659258262888365,-0.2588190451033857
2019-03-18 17:30:00,127.99090604773306,935.3164493545728,916.145741163995,0.8399041549050745,0.8999999999999999,0.9692036219751109,0.24626071377774847,-0.9914448613723994,-0.13052619223076947
2019-03-18 18:00:00,129.13572192547906,932.4896409637117,915.3396663298643,0.8392404526523817,0.8999999999999999,0.9692918173989576,0.2459133439312021,-1.0,-6.173326850116998e-12
2019-03-18 18:30:00,129.17477713512278,925.4329860681369,896.0051992678775,0.8241261886220157,0.8999999999999999,0.9693798883228645,0.24556594249844732,-0.9914448613740108,0.13052619221852843
2019-03-18 19:00:00,128.0182975028212,913.9121671131977,858.3174700294747,0.7947325328702571,1.0,0.9694678347354914,0.24521850952421606,-0.9659258262920319,0.25881904509145975
2019-03-18 19:30:00,125.6615073180477,896.054760988987,802.4614140738386,0.7516096065712966,1.0,0.969555656625556,0.24487104505307897,-0.9238795325138944,0.3826834323587943
2019-03-18 20:00:00,121.9826030022249,872.3359753416373,730.0475793890814,0.6955366911650415,1.0,0.969643353981778,0.2445235491296658,-0.8660254037855272,0.4999999999981146
2019-03-18 20:30:00,116.8164092595404,840.3242803208045,642.754761163821,0.6274195884497749,1.0,0.9697309267928936,0.24417602179861048,-0.7933533402985963,0.6087614289991274
2019-03-18 21:00:00,109.90987465913773,797.0716505476419,543.0014182926666,0.54858511504822,1.0,0.9698183750476543,0.24382846310455084,-0.707106781191819,0.707106781181276
2019-03-18 21:30:00,100.886119871977,738.4202286456718,434.00179077949724,0.46004482475918995,1.0,0.9699056987348279,0.24348087309212882,-0.6087614290109563,0.7933533402895196
2019-03-18 22:00:00,89.15823379981327,658.0944108829922,320.1011880374818,0.36373901304299494,1.0,0.9699928978431982,0.24313325180599032,-0.500000000011027,0.8660254037780721
2019-03-18 22:30:00,73.34040321109468,544.7027778804484,206.7942324166334,0.2611784721543992,1.0,0.9700799723615647,0.2427855992907854,-0.3826834323725693,0.9238795325081887
2019-03-18 23:00:00,49.06576604252269,366.3685342814893,100.27601764101237,0.15453795241861717,1.0,0.9701669222787436,0.2424379155911679,-0.25881904510586173,0.965925826288173
2019-03-18 23:30:00,13.281147987986031,80.18463507143628,18.231446246711215,0.04710645070964268,1.0,0.9702537475835666,0.24209020075179585,-0.13052619223331088,0.9914448613720647
2019-03-19 00:00:00,-1.6691449353689762,-29.554365726353637,-2.9212989056700565,-0.06836354402566862,1.0,0.9703404482648813,0.24174245481733123,-8.736671001711517e-12,1.0
2019-03-19 00:30:00,-0.02113448116681127,-6.361890301767119,2.3847939711668857,-0.17845876356260948,0.8999999999999999,0.9704270243115515,0.24139467783243992,0.13052619221598702,0.9914448613743456
2019-03-19 01:00:00,0.3456117697684462,-4.471955130640993,2.644441949506046,-0.2855211042123341,0.8999999999999999,0.9705134757124572,0.24104686984179197,0.2588190451030398,0.9659258262889292
2019-03-19 01:30:00,0.20858178719620923,-5.68791855524745,1.7651000148899811,-0.3876764760215666,0.7999999999999998,0.970599802456494,0.24069903089006134,0.3826834323564261,0.9238795325148754
2019-03-19 02:00:00,0.11826804990425899,-6.216125550384504,1.4709768479727074,-0.4834351732782207,0.7999999999999998,0.970686004532574,0.24035116102192577,0.4999999999958946,0.8660254037868089
2019-03-19 02:30:00,0.1160026487569894,-5.788756267960537,1.6600141709522234,-0.5711434421530911,0.7000000000000002,0.9707720819296248,0.2400032602820673,0.6087614290086386,0.7933533402912981
2019-03-19 03:00:00,0.19069200617676785,-5.104859549717162,2.151124463540924,-0.6490498116908973,0.7000000000000002,0.9708580346365904,0.23965532871517173,0.7071067811794635,0.7071067811936317
2019-03-19 03:30:00,0.288613205429499,-4.196151194184779,2.6351443915665698,-0.7159364830218312,0.7000000000000002,0.9709438626424306,0.23930736636592884,0.7933533402879592,0.6087614290129899
2019-03-19 04:00:00,0.3807828879181159,-3.369489271568682,3.0063239998099505,-0.7707356987759661,0.6000000000000001,0.9710295659361212,0.23895937327903244,0.8660254037840664,0.5000000000006446
2019-03-19 04:30:00,0.4640134199337069,-2.9035008213929814,3.2524553603043387,-0.8124907175772603,0.6000000000000001,0.9711151445066543,0.23861134949918023,0.9238795325072077,0.3826834323749376
2019-03-19 05:00:00,0.5321170419236552,-2.540489466724239,3.2504239610906893,-0.8403774604521884,0.6000000000000001,0.9712005983430377,0.2382632950710738,0.9659258262875097,0.2588190451083377
2019-03-19 05:30:00,0.5776087460432535,-2.3683022350638225,3.019567160068277,-0.8540051388850992,0.7000000000000002,0.9712859274342953,0.2379152100394188,0.9914448613736296,0.13052619222142486
2019-03-19 06:00:00,0.5999642756080874,-2.2180381631665114,2.547813758063654,-0.8530958056494933,0.7000000000000002,0.9713711317694671,0.23756709444892474,0.9999999999999999,1.1300015153306034e-11
2019-03-19 06:30:00,0.5970100700579195,-2.3061057455951186,1.9644310627310517,-0.8377187166204388,0.7000000000000002,0.9714562113376094,0.23721894834430504,0.9914448613746801,-0.1305261922134456
2019-03-19 07:00:00,0.5806547921804679,-2.4960476488946597,1.3149888275847843,-0.8080927057548845,0.7000000000000002,0.9715411661277937,0.23687077177027707,0.9659258262895927,-0.25881904510056386
2019-03-19 07:30:00,0.5507759878596517,-2.702795837646363,0.6744534966830713,-0.764808968487291,0.7000000000000002,0.9716259961291084,0.23652256477156214,0.9238795325158562,-0.38268343235405783
2019-03-19 08:00:00,0.5056937396906562,-2.8414366648805753,0.1431058735159354,-0.7084630247653165,0.7000000000000002,0.9717107013306575,0.23617432739288538,0.8660254037880906,-0.4999999999936747
2019-03-19 08:30:00,0.44744767404425545,-2.811485305767633,-0.1769762314298191,-0.6401096994849557,0.7000000000000002,0.9717952817215744,0.23582605967892067,0.7933533402928585,-0.6087614290066049
2019-03-19 09:00:00,0.39520186008522984,-2.4501281130528696,-0.22557355107986155,-0.5607835098159308,0.7000000000000002,0.9718797372909685,0.23547776167451148,0.7071067811954441,-0.7071067811776509
2019-03-19 09:30:00,0.4214835747465173,-1.3976400004826814,-0.07317954468533117,-0.47208925070547086,0.7000000000000002,0.9719640680280054,0.2351294334243394,0.6087614290150236,-0.7933533402863986
2019-03-19 10:00:00,0.6695870939755153,0.9298320352110636,-0.024816617252270134,-0.3754155712252831,0.7000000000000002,0.9720482739218533,0.23478107497314524,0.5000000000028645,-0.8660254037827848
2019-03-19 10:30:00,0.9193016501690394,2.691426294202927,-0.7491666984024903,-0.2724481816137467,0.7999999999999998,0.9721323549616964,0.2344326863656736,0.38268343237730573,-0.9238795325062267
2019-03-19 11:00:00,-0.028558261953492092,-5.384567308384703,-4.066519745059537,-0.16470331719015746,0.7999999999999998,0.972216311136735,0.23408426764667303,0.2588190451108137,-0.9659258262868462
2019-03-19 11:30:00,-0.24260423015081756,-1.4970661616617917,-5.390327921088982,-0.054427364735009205,0.7999999999999998,0.9723001424361855,0.23373581886089587,0.13052619222396628,-0.991444861373295
2019-03-19 12:00:00,22.035693141005954,212.7285632034936,30.88430923930676,0.06070012105041896,0.7999999999999998,0.97238384884928,0.23338734005309839,-6.88555923466298e-13,-1.0
2019-03-19 12:30:00,51.971941716091386,490.7360308540515,129.18948909699114,0.16848937956500273,0.7999999999999998,0.9724674303652671,0.23303883126804065,-0.1305261922109042,-0.9914448613750146
2019-03-19 13:00:00,69.23821328293293,640.9927141613192,238.77596391545012,0.27513400260920196,0.8999999999999999,0.9725508869734113,0.23269029255048665,-0.25881904509808784,-0.9659258262902561
2019-03-19 13:30:00,82.40579813775554,736.1627607438695,351.51897430387453,0.37719431518737667,0.8999999999999999,0.9726342186629928,0.23234172394520414,-0.38268343236513386,-0.9238795325112685
2019-03-19 14:00:00,93.01877966336866,799.5717729803431,463.96416740637903,0.47285836901232253,0.8999999999999999,0.9727174254233084,0.23199312549696477,-0.4999999999914548,-0.8660254037893721
2019-03-19 14:30:00,101.68889461670464,843.0639695154241,569.098061748625,0.5604944622325121,0.8999999999999999,0.9728005072436706,0.23164449725054395,-0.6087614290045713,-0.7933533402944192
2019-03-19 15:00:00,108.89855672805362,874.4090593243054,663.553515470536,0.6383648733081269,0.8999999999999999,0.9728834641134079,0.23129583925072109,-0.7071067811861281,-0.7071067811869669
2019-03-19 15:30:00,114.95638098343828,897.4134675624734,745.5094963731681,0.7053768842065833,0.8999999999999999,0.9729662960218649,0.23094715154227916,-0.7933533402848382,-0.6087614290170572
2019-03-19 16:00:00,120.03981487711584,913.8587045988459,813.3622538427006,0.7601792191427742,0.8999999999999999,0.9730490029584028,0.2305984341700052,-0.8660254037815033,-0.5000000000050844
2019-03-19 16:30:00,124.22316892408453,924.7115067902996,865.5712840985233,0.8019842059227013,0.8999999999999999,0.9731315849123978,0.2302496871786899,-0.9238795325108144,-0.3826834323662298
2019-03-19 17:00:00,127.50702860808677,930.6015143429886,900.8587198391313,0.8300122850953675,0.8999999999999999,0.9732140418732431,0.2299009106131278,-0.9659258262861827,-0.25881904511328974
2019-03-19 17:30:00,129.8328149413481,931.9633527964411,918.3181663615338,0.8436726596068168,1.0,0.9732963738303474,0.22955210451811728,-0.9914448613729604,-0.1305261922265077
2019-03-19 18:00:00,131.19362457307514,927.7269778658826,916.9825213785479,0.8429222423709944,1.0,0.9733785807731357,0.22920326893846044,-1.0,-1.8747882281282207e-12
2019-03-19 18:30:00,131.45935000494467,919.8735462403265,897.2465795142755,0.8275707695640988,1.0,0.9734606626910489,0.2288544039189632,-0.9914448613753494,0.13052619220836278
2019-03-19 19:00:00,130.50736874647822,907.6730652217461,859.2201925877328,0.7981100233340114,1.0,0.973542619573544,0.22850550950443524,-0.9659258262909194,0.2588190450956118
2019-03-19 19:30:00,128.24382737109113,890.3876903567059,803.4785981647128,0.7548240726287396,1.0,0.9736244514100946,0.22815658573969017,-0.9238795325122494,0.38268343236276564
2019-03-19 20:00:00,124.5653669514391,866.7231612214459,731.1240647108468,0.6986650667687552,1.0,0.9737061581901891,0.22780763266954507,-0.8660254037906538,0.4999999999892349
2019-03-19 20:30:00,119.32418536942689,834.6621060079071,643.8997280783087,0.6304048777147887,1.0,0.9737877399033333,0.22745865033882104,-0.7933533402959795,0.6087614290025376
2019-03-19 21:00:00,112.27446746711954,791.3121674008664,544.2355519130235,0.5513546887284263,1.0,0.9738691965390484,0.2271096387923428,-0.7071067811887793,0.7071067811843156
2019-03-19 21:30:00,103.04267844352223,732.5674507646934,435.3358926803882,0.46283195652442977,1.0,0.9739505280868715,0.22676059807493895,-0.6087614290190908,0.7933533402832779
2019-03-19 22:00:00,91.04875315081654,652.2714520281702,321.5360785916663,0.3665012267242973,1.0,0.9740317345363563,0.22641152823144173,-0.5000000000073044,0.8660254037802215
2019-03-19 22:30:00,74.91049840725688,539.3655912527714,208.30393315339813,0.26387304996537275,1.0,0.9741128158770852,0.22606242930663173,-0.38268343236859803,0.9238795325098335
2019-03-19 23:00:00,50.276663135997936,363.3035624094342,101.76818779321684,0.15712396340316798,1.0,0.9741937720986179,0.2257133013454595,-0.25881904510170967,0.9659258262892857
2019-03-19 23:30:00,14.005965381071299,81.91910107438326,19.262068824691227,0.049547056062008106,1.0,0.9742746031905689,0.22536414439271316,-0.1305261922290491,0.9914448613726259
2019-03-20 00:00:00,-1.5983626295900208,-29.20077206707606,-2.8722132689013904,-0.06592559795137791,1.0,0.9743553091425559,0.22501495849323983,-4.43813237972274e-12,1.0
2019-03-20 00:30:00,-0.0390433956418903,-6.217691490367599,2.4221599970875047,-0.17588218668914907,1.0,0.9744358899442127,0.2246657436918905,0.13052619222024878,0.9914448613737844
2019-03-20 01:00:00,0.3057414749146332,-4.286975713203333,2.6719439696295524,-0.282843713739653,0.8999999999999999,0.9745163455851891,0.22431650003351972,0.25881904509313586,0.965925826291583
2019-03-20 01:30:00,0.19355437113987506,-5.693035429558336,1.8385038441684571,-0.385100829127578,0.8999999999999999,0.9745966760551512,0.22396722756298598,0.3826834323603974,0.9238795325132304
2019-03-20 02:00:00,0.09581302637012357,-6.092636846648588,1.4925213992484316,-0.4808357439090122,0.8999999999999999,0.9746768813437812,0.22361792632515115,0.4999999999996173,0.8660254037846596
2019-03-20 02:30:00,0.0912018635619063,-5.642153407854664,1.676382560770037,-0.5682746603893316,0.8999999999999999,0.9747569614407767,0.22326859636488106,0.608761429000504,0.79335334029754
2019-03-20 03:00:00,0.15240213475846787,-4.784172685576948,2.12538038504465,-0.646123979642964,0.8999999999999999,0.9748369163358522,0.2229192377270451,0.707106781182503,0.7071067811905919
2019-03-20 03:30:00,0.24021321605326307,-3.843991141933998,2.611470777653466,-0.7130057422170529,0.8999999999999999,0.9749167460187377,0.2225698504565164,0.793353340290576,0.6087614290095796
2019-03-20 04:00:00,0.32737375985643524,-3.0151236700459094,2.9960107422636497,-0.7676127811476985,0.8999999999999999,0.9749964504791798,0.22222043459817173,0.8660254037789398,0.5000000000095243
2019-03-20 04:30:00,0.400023490905447,-2.3920780562153823,3.2093662577529187,-0.809222120841591,0.8999999999999999,0.9750760297069407,0.2218709901968915,0.9238795325088527,0.3826834323709662
2019-03-20 05:00:00,0.453677527199261,-1.9995343967953545,3.2218281106213738,-0.836955398098739,0.8999999999999999,0.9751554836917992,0.2215215172975599,0.9659258262886222,0.25881904510418563
2019-03-20 05:30:00,0.4882937751354959,-1.826354667962562,3.0272825705432638,-0.8504440536988671,0.8999999999999999,0.9752348124235496,0.22117201594506466,0.9914448613722913,0.13052619223159054
2019-03-20 06:00:00,0.505735833293059,-1.8342284788633947,2.641277654577067,-0.8494325137479078,0.8999999999999999,0.9753140158920027,0.2208224861842973,0.9999999999999999,7.0014765313172585e-12
2019-03-20 06:30:00,0.5075764717252156,-1.9700020920440693,2.1036991049757034,-0.8338858220671681,0.8999999999999999,0.9753930940869854,0.22047292806015278,0.991444861374119,-0.13052619221770737
2019-03-20 07:00:00,0.49417157270679724,-2.1715231290212955,1.4802158078579453,-0.8041681988948687,0.8999999999999999,0.9754720469983404,0.22012334161752994,0.9659258262922464,-0.25881904509065984
2019-03-20 07:30:00,0.4645759435293968,-2.3687433449182436,0.8608539072217525,-0.7606326194041274,0.8999999999999999,0.9755508746159265,0.2197737269013311,0.9238795325142113,-0.38268343235802926
2019-03-20 08:00:00,0.41766836369274785,-2.4845787926805656,0.352574384740592,-0.7042625830219875,0.8999999999999999,0.975629576929619,0.21942408395646223,0.8660254037859413,-0.49999999999739736
2019-03-20 08:30:00,0.35644895904054863,-2.419029868318489,0.061908503023516914,-0.6356741114169157,0.8999999999999999,0.975708153929309,0.219074412827833,0.7933533402991005,-0.6087614289984704
2019-03-20 09:00:00,0.30065580240665213,-2.0115987513128744,0.053861036907818516,-0.5564406411769195,0.7999999999999998,0.9757866056049037,0.21872471356035664,0.7071067811924046,-0.7071067811806905
2019-03-20 09:30:00,0.32919526483296124,-0.9128602705100661,0.2570790890135015,-0.46762129335770364,0.7999999999999998,0.9758649319463265,0.21837498619895002,0.6087614290116133,-0.7933533402890155
2019-03-20 10:00:00,0.5817951461363577,1.5830495630817722,0.3357372104888725,-0.3708816306240339,0.7999999999999998,0.9759431329435166,0.21802523078853356,0.49999999999914185,-0.8660254037849341
2019-03-20 10:30:00,0.8093837742326855,3.52496953054748,-0.36318131512103946,-0.2677428951481734,0.7999999999999998,0.9760212085864298,0.21767544737403138,0.38268343237333446,-0.9238795325078717
2019-03-20 11:00:00,-0.14713211321947028,-4.228021381164353,-3.624924808303973,-0.160053473035744,0.7999999999999998,0.9760991588650377,0.2173256360003711,0.25881904510666165,-0.9659258262879588
2019-03-20 11:30:00,-0.035997349504675924,2.206933285635671,-4.229695793434274,-0.04972137386865781,0.7999999999999998,0.9761769837693279,0.21697579671248401,0.13052619221970452,-0.9914448613738562
2019-03-20 12:00:00,23.16054517114159,221.33306155037002,34.49459395911154,0.06522896899807146,0.7999999999999998,0.9762546832893043,0.21662592955530502,9.564820682911778e-12,-1.0
2019-03-20 12:30:00,52.86791411810769,494.75075911052625,133.9300033206422,0.17330440433887506,0.7999999999999998,0.976332257414987,0.2162760345737724,-0.13052619221516595,-0.9914448613744536
2019-03-20 13:00:00,69.94015471646007,643.3710020522385,243.9050076545709,0.27982901403099203,0.7999999999999998,0.9764097061364241,0.21592611181277271,-0.2588190451022399,-0.9659258262891436
2019-03-20 13:30:00,82.87558187398054,739.9241485832229,357.7354856167597,0.38187704976567477,0.7999999999999998,0.9764870294436432,0.21557616131736254,-0.382683432355661,-0.9238795325151922
2019-03-20 14:00:00,93.20282437312912,804.0855618983263,470.7370867769614,0.47746549622598145,0.7999999999999998,0.976564227326725,0.21522618313243555,-0.49999999999517747,-0.866025403787223
2019-03-20 14:30:00,101.56753876098922,848.0987532824252,576.1905944397193,0.5649670034249379,0.7999999999999998,0.9766412997757538,0.21487617730294434,-0.6087614290079816,-0.7933533402918023
2019-03-20 15:00:00,108.47229777670887,879.8511639308485,670.8411210841965,0.6427876096865394,0.7999999999999998,0.97671824678083,0.21452614387384522,-0.7071067811788779,-0.7071067811942173
2019-03-20 15:30:00,114.2332090675377,903.2022404035802,752.8901556969623,0.7096937075983768,0.7999999999999998,0.9767950683320703,0.21417608289009785,-0.7933533402874551,-0.6087614290136469
2019-03-20 16:00:00,119.02819846412382,919.964370759345,820.7340062622503,0.7643590058228538,0.7999999999999998,0.9768717644196074,0.2138259943966657,-0.8660254037836523,-0.5000000000013618
2019-03-20 16:30:00,122.93214283175226,931.1244941863511,872.8461934670985,0.806031595764854,0.7999999999999998,0.9769483350335902,0.2134758784385155,-0.9238795325068907,-0.3826834323757027
2019-03-20 17:00:00,125.94768258730075,937.3255724083544,907.97674268382,0.8338858220671682,0.7999999999999998,0.9770247801641837,0.21312573506061772,-0.9659258262872953,-0.25881904510913767
2019-03-20 17:30:00,128.01837403664376,939.0144497078504,925.2485191711754,0.8474000448933744,0.7999999999999998,0.9771010998015687,0.2127755643079462,-0.9914448613735216,-0.13052619222224593
2019-03-20 18:00:00,129.05448892623184,936.4639966407635,924.1613299381687,0.8464720634861834,0.7999999999999998,0.9771772939359425,0.21242536622547836,-1.0,-1.2128164834506295e-11
2019-03-20 18:30:00,128.9648065929759,929.7372036943004,904.5621949978629,0.8309844692743285,0.7999999999999998,0.9772533625575186,0.21207514085819518,-0.9914448613747882,0.13052619221262454
2019-03-20 19:00:00,127.67234931816205,918.605002521077,866.6352685020508,0.8013582278294934,0.8999999999999999,0.9773293056565261,0.21172488825108102,-0.965925826289807,0.2588190450997639
2019-03-20 19:30:00,125.19227845203615,901.2026894336386,810.5855264444655,0.7580205120092455,0.8999999999999999,0.9774051232232105,0.21137460844912387,-0.9238795325161733,0.3826834323532928
2019-03-20 20:00:00,121.42233715429836,878.0270864609824,738.0155474778423,0.7016557939706075,0.8999999999999999,0.977480815247834,0.21102430149731513,-0.8660254037885048,0.4999999999929576
2019-03-20 20:30:00,116.21282909474559,846.6903777393345,650.5851410212255,0.6333808726275502,0.8999999999999999,0.9775563817206739,0.21067396744064973,-0.7933533402933627,0.6087614290059479
2019-03-20 21:00:00,109.32860793030538,804.3131745831906,550.6767281658664,0.5541181993382285,0.8999999999999999,0.9776318226320244,0.210323606324126,-0.70710678118574,0.7071067811873551
2019-03-20 21:30:00,100.40386494936863,746.8400453242623,441.42571500000565,0.4656145203251115,0.8999999999999999,0.9777071379721954,0.2099732181927459,-0.6087614290156805,0.7933533402858947
2019-03-20 22:00:00,88.88891127828421,668.140026151901,327.114964943677,0.3690980103190501,0.8999999999999999,0.9777823277315131,0.2096228030915147,-0.5000000000035817,0.8660254037823708
2019-03-20 22:30:00,73.50359436755771,557.1341137413228,213.2307598905065,0.2663973482191176,0.8999999999999999,0.97785739190032,0.20927236106544123,-0.3826834323646267,0.9238795325114786
2019-03-20 23:00:00,50.12645881254769,383.4147035433045,105.78773109017885,0.15953660239848638,0.8999999999999999,0.977932330468974,0.20892189215953774,-0.25881904511161363,0.9659258262866319
2019-03-20 23:30:00,14.7998851625307,97.38039846955743,21.24414800937248,0.05181306789106217,0.8999999999999999,0.9780071434278501,0.20857139641881997,-0.13052619222478734,0.991444861373187
2019-03-21 00:00:00,-1.6745903168429166,-30.04397560923178,-3.3006236434528944,-0.06331307647126688,0.8999999999999999,0.9780818307673392,0.20822087388830704,-1.3959375773396304e-13,1.0
2019-03-21 00:30:00,-0.07092355942220507,-6.9558667761934885,2.1437606413913954,-0.17330440433887495,0.8999999999999999,0.9781563924778476,0.20787032461302157,0.13052619221008313,0.9914448613751228
2019-03-21 01:00:00,0.31222006299290683,-4.308678318039199,2.4718706797681023,-0.28033165657793746,0.8999999999999999,0.9782308285497988,0.2075197486379896,0.2588190450972879,0.9659258262904704
2019-03-21 01:30:00,0.16535548422388757,-5.404814250701122,1.5427789971019479,-0.3825221791399653,0.8999999999999999,0.9783051389736314,0.2071691460082406,0.38268343236436875,0.9238795325115854
2019-03-21 02:00:00,0.047814839562235534,-5.741998623395432,1.180701619950554,-0.47807879358819216,0.8999999999999999,0.9783793237398011,0.20681851676880747,0.4999999999907376,0.8660254037897863
2019-03-21 02:30:00,0.03476964950976935,-5.273650235498792,1.3895060198938154,-0.5655429035890226,0.8999999999999999,0.978453382838779,0.20646786096472647,0.6087614290039143,0.7933533402949233
2019-03-21 03:00:00,0.09352083838496128,-4.406273873322618,1.8805381817435602,-0.6431886214887486,0.8999999999999999,0.9785273162610646,0.20611717864098175,0.7071067811855426,0.7071067811875525
2019-03-21 03:30:00,0.18112527835888415,-3.465342442927181,2.4092684251546075,-0.7099395848628234,0.8999999999999999,0.9786011239971381,0.2057664698427276,0.7933533402843341,0.6087614290177142
