Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2018,10,19,13,0,79,457,198,0,12.1,17.4,1014,70.96,74.88,4.5,70,3.1,0
2018,10,19,13,30,95,562,295,0,12.1,18.4,1014,66.65,69.12,4.5,71,3,14
2018,10,19,14,0,106,636,389,0,12.8,19.5,1014,65.09,63.61,4.5,72,3,0
2018,10,19,14,30,115,691,477,0,12.8,20.5,1014,61.2,58.44,4.6,76,2.9,0
2018,10,19,15,0,121,732,554,3,14.1,21.5,1014,62.9,53.71,4.6,79,2.8,0
2018,10,19,15,30,126,762,620,3,14.1,22.4,1014,59.56,49.56,4.6,85,2.6,0
2018,10,19,16,0,128,784,671,0,15.6,23.3,1014,62.03,46.15,4.6,90,2.4,4
2018,10,19,16,30,129,799,707,0,15.6,24.1,1013,59.06,43.67,4.7,98,2.1,0
2018,10,19,17,0,128,809,727,0,17.1,24.9,1013,61.97,42.26,4.7,106,1.7,0
2018,10,19,17,30,129,809,730,0,17.1,25.5,1012,59.74,42.05,4.7,114,1.4,0
2018,10,19,18,0,128,804,716,0,18.1,26,1011,61.59,43.05,4.7,121,1.1,0
2018,10,19,18,30,125,796,686,0,18.1,26.3,1011,60.51,45.19,4.8,135,0.8,0
2018,10,19,19,0,121,782,641,3,18.6,26.7,1010,61.09,48.3,4.8,150,0.5,0
2018,10,19,19,30,115,760,581,3,18.6,26.8,1010,60.73,52.21,4.8,191,0.4,0
2018,10,19,20,0,108,730,508,0,18.8,26.9,1010,61.25,56.76,4.8,233,0.3,0
2018,10,19,20,30,100,686,424,0,18.8,26.8,1010,61.61,61.79,4.7,259,0.4,0
2018,10,19,21,0,91,623,332,7,19,26.6,1009,63.02,67.2,4.7,285,0.5,0
2018,10,19,21,30,78,530,234,7,19,26.1,1009,64.9,72.89,4.7,306,0.5,29
2018,10,19,22,0,61,394,138,7,19.9,25.6,1009,70.99,78.78,4.6,327,0.6,100
2018,10,19,22,30,36,191,53,7,19.9,24.4,1009,76.23,84.78,4.6,165,0.6,100
2018,10,19,23,0,4,15,4,7,20.2,23.3,1010,82.91,91.14,4.6,3,0.7,29
2018,10,19,23,30,0,0,0,7,20.2,23.3,1010,82.91,97.42,4.6,3,0.7,0
2018,10,20,0,0,0,0,0,7,19.8,22.1,1010,86.56,103.77,4.4,24,0.9,0
2018,10,20,0,30,0,0,0,7,19.8,21.7,1010,88.69,110.14,4.4,33,0.9,0
2018,10,20,1,0,0,0,0,7,19.4,21.4,1010,88.62,116.51,4.3,43,0.9,0
2018,10,20,1,30,0,0,0,7,19.4,21,1010,90.81,122.84,4.2,54,0.9,0
2018,10,20,2,0,0,0,0,7,19.2,20.7,1009,91.4,129.09,4.2,66,0.9,0
2018,10,20,2,30,0,0,0,7,19.2,20.4,1009,93.1,135.21,4.1,80,0.8,0
2018,10,20,3,0,0,0,0,7,19.1,20.2,1009,93.29,141.1,4.1,95,0.8,0
2018,10,20,3,30,0,0,0,7,19.1,20,1009,94.44,146.63,4,110,0.8,0
2018,10,20,4,0,0,0,0,7,18.9,19.8,1009,94.75,151.56,4,126,0.8,0
2018,10,20,4,30,0,0,0,7,18.9,19.7,1008,95.24,155.52,4,138,0.9,0
2018,10,20,5,0,0,0,0,7,18.8,19.5,1008,95.93,157.95,4,151,0.9,0
2018,10,20,5,30,0,0,0,0,18.8,19.4,1008,96.53,158.34,4,163,1,0
2018,10,20,6,0,0,0,0,7,18.8,19.3,1008,97.19,156.59,4,175,1,0
2018,10,20,6,30,0,0,0,7,18.8,19.3,1007,97.1,153.11,4,187,1.2,0
2018,10,20,7,0,0,0,0,7,18.9,19.3,1007,97.75,148.47,4,198,1.3,0
2018,10,20,7,30,0,0,0,0,18.9,19.3,1007,97.75,143.13,4,208,1.4,0
2018,10,20,8,0,0,0,0,0,19.1,19.4,1007,98.23,137.35,4,218,1.5,0
2018,10,20,8,30,0,0,0,0,19.1,19.3,1007,98.84,131.3,4,222,1.5,0
2018,10,20,9,0,0,0,0,0,19.2,19.2,1006,100,125.09,4,225,1.6,0
2018,10,20,9,30,0,0,0,0,19.1,19.1,1006,100,118.79,3.9,226,1.6,0
2018,10,20,10,0,0,0,0,0,19.1,19.1,1006,100,112.44,3.9,226,1.6,0
2018,10,20,10,30,0,0,0,0,19.1,19.1,1006,100,106.07,3.9,227,1.7,0
2018,10,20,11,0,0,0,0,0,19.1,19.1,1006,100,99.72,3.8,229,1.9,0
2018,10,20,11,30,0,0,0,0,19.6,19.6,1006,99.76,93.42,3.8,229,2.2,0
2018,10,20,12,0,23,139,30,0,19.9,20.1,1006,98.55,86.97,3.7,230,2.6,21
2018,10,20,12,30,49,376,108,0,19.9,21.1,1007,92.78,80.99,3.7,230,2.8,39
2018,10,20,13,0,66,541,205,0,20.8,22,1007,93.01,75.06,3.6,231,3.1,0
2018,10,20,13,30,76,651,306,0,20.8,23.4,1007,85.47,69.32,3.6,238,3.5,0
2018,10,20,14,0,81,732,404,0,22,24.8,1007,84.4,63.82,3.6,245,3.9,0
2018,10,20,14,30,86,783,493,0,22,25.9,1007,79.08,58.67,3.6,250,4.2,0
2018,10,20,15,0,89,819,571,0,22,27,1006,74.31,53.97,3.7,256,4.5,0
2018,10,20,15,30,92,843,636,8,22,27.6,1006,71.75,49.85,3.8,260,4.7,0
2018,10,20,16,0,95,859,687,8,21.5,28.2,1006,67.19,46.46,3.9,263,4.8,0
2018,10,20,16,30,97,868,721,8,21.5,28.4,1005,66.35,44,4,265,4.7,7
2018,10,20,17,0,98,871,739,3,21.2,28.7,1005,63.89,42.61,4.1,267,4.7,7
2018,10,20,17,30,101,865,740,7,21.2,28.6,1004,64.19,42.41,4.3,268,4.6,4
2018,10,20,18,0,103,854,723,7,21,28.6,1004,63.54,43.41,4.4,269,4.5,0
2018,10,20,18,30,104,838,691,7,21,28.3,1003,64.59,45.54,4.5,271,4.4,0
2018,10,20,19,0,105,814,643,8,21,28,1003,65.64,48.63,4.7,272,4.3,0
2018,10,20,19,30,103,785,581,8,21,27.6,1003,67.18,52.53,4.7,273,4.1,0
2018,10,20,20,0,100,744,505,8,21.3,27.2,1003,70.03,57.06,4.8,275,3.9,0
2018,10,20,20,30,96,691,420,8,21.3,26.7,1003,72.11,62.08,4.8,277,3.6,0
2018,10,20,21,0,90,616,326,8,21.7,26.1,1003,76.94,67.47,4.9,279,3.3,0
2018,10,20,21,30,78,520,229,8,21.7,25.3,1003,80.66,73.14,4.8,283,2.9,29
2018,10,20,22,0,60,379,132,4,22.1,24.6,1003,85.84,79.02,4.8,286,2.6,100
2018,10,20,22,30,33,186,49,4,22.1,23.7,1003,90.58,85.01,4.8,290,2.5,100
2018,10,20,23,0,4,16,4,8,21.7,22.9,1003,92.89,91.36,4.7,294,2.4,29
2018,10,20,23,30,0,0,0,8,21.7,22.9,1003,92.89,97.65,4.7,294,2.4,0
2018,10,21,0,0,0,0,0,7,21.1,21.9,1004,95.42,103.99,4.5,302,3,0
2018,10,21,0,30,0,0,0,7,21.1,21.4,1005,98.46,110.35,4.3,306,3.2,0
2018,10,21,1,0,0,0,0,7,20,20.8,1005,95.35,116.72,4.2,310,3.5,0
2018,10,21,1,30,0,0,0,7,20,20.1,1005,99.54,123.06,3.9,313,3.8,0
2018,10,21,2,0,0,0,0,7,18.1,19.4,1006,92.29,129.32,3.6,316,4.1,0
2018,10,21,2,30,0,0,0,7,18.1,18.7,1006,96.39,135.45,3.2,319,4.1,0
2018,10,21,3,0,0,0,0,7,16.3,18,1006,89.59,141.36,2.7,322,4.2,0
2018,10,21,3,30,0,0,0,7,16.3,17.4,1007,93.12,146.91,2.4,324,4.1,0
2018,10,21,4,0,0,0,0,7,14.7,16.9,1007,86.74,151.87,2,327,3.9,0
2018,10,21,4,30,0,0,0,7,14.7,16.4,1007,89.53,155.85,1.8,329,3.8,0
2018,10,21,5,0,0,0,0,7,13.2,16,1007,83.47,158.31,1.5,332,3.7,0
2018,10,21,5,30,0,0,0,0,13.2,15.4,1007,86.73,158.7,1.3,334,3.4,0
2018,10,21,6,0,0,0,0,0,12,14.9,1007,82.81,156.91,1.2,335,3,0
2018,10,21,6,30,0,0,0,0,12,14.3,1007,86.07,153.38,1.1,335,2.7,0
2018,10,21,7,0,0,0,0,0,11,13.7,1007,84.02,148.7,1,336,2.5,0
2018,10,21,7,30,0,0,0,0,11,13.2,1007,86.79,143.33,1,336,2.4,0
2018,10,21,8,0,0,0,0,0,10.2,12.7,1007,84.7,137.53,0.9,336,2.3,0
2018,10,21,8,30,0,0,0,0,10.2,12.3,1007,86.95,131.47,0.9,337,2.2,0
2018,10,21,9,0,0,0,0,0,9.4,11.8,1008,85.1,125.25,0.8,338,2.2,0
2018,10,21,9,30,0,0,0,0,9.4,11.5,1008,86.8,118.94,0.8,339,2.3,0
2018,10,21,10,0,0,0,0,0,8.5,11.2,1008,83.67,112.58,0.8,340,2.4,0
2018,10,21,10,30,0,0,0,0,8.6,10.9,1009,85.44,106.22,0.7,342,2.6,0
2018,10,21,11,0,0,0,0,0,7.7,10.5,1009,82.86,99.87,0.7,344,2.7,0
2018,10,21,11,30,0,0,0,0,7.7,10.5,1010,82.94,93.58,0.7,347,3,0
2018,10,21,12,0,22,265,35,0,6.9,10.5,1010,78.59,87.12,0.7,349,3.3,0
2018,10,21,12,30,38,582,128,0,7,11.4,1011,74.11,81.15,0.6,179,3.9,0
2018,10,21,13,0,49,736,237,0,5.4,12.2,1011,62.97,75.24,0.6,9,4.6,0
2018,10,21,13,30,57,826,346,0,5.4,13.2,1011,58.99,69.51,0.6,19,4.8,0
2018,10,21,14,0,62,887,450,0,3.4,14.2,1012,48.04,64.04,0.6,29,5.1,0
2018,10,21,14,30,66,928,545,0,3.4,15.1,1012,45.34,58.91,0.6,33,5,0
2018,10,21,15,0,67,959,628,0,1.8,16,1012,38.42,54.23,0.6,38,4.9,0
2018,10,21,15,30,70,980,698,0,1.8,16.7,1012,36.75,50.13,0.6,40,4.8,0
2018,10,21,16,0,70,996,752,0,1,17.5,1012,32.82,46.77,0.6,42,4.7,0
2018,10,21,16,30,70,1006,790,0,1,18.1,1011,31.58,44.33,0.6,43,4.5,0
2018,10,21,17,0,71,1011,811,0,0.6,18.7,1011,29.7,42.96,0.6,43,4.4,0
2018,10,21,17,30,73,1010,814,0,0.6,19.1,1011,28.97,42.77,0.6,44,4.3,0
2018,10,21,18,0,74,1004,799,0,0.6,19.5,1010,28.19,43.77,0.6,44,4.2,0
2018,10,21,18,30,73,997,767,0,0.6,19.8,1010,27.67,45.88,0.6,44,4.1,0
2018,10,21,19,0,71,985,718,0,0.7,20,1010,27.53,48.97,0.6,45,3.9,0
2018,10,21,19,30,69,967,653,0,0.7,20,1010,27.53,52.84,0.6,45,3.8,0
2018,10,21,20,0,66,942,574,0,0.7,19.9,1010,27.72,57.35,0.6,46,3.7,0
2018,10,21,20,30,62,906,482,0,0.7,19.5,1010,28.41,62.35,0.6,47,3.5,0
2018,10,21,21,0,57,855,381,0,0.6,19.1,1010,28.92,67.73,0.6,48,3.3,0
2018,10,21,21,30,50,779,273,0,0.6,18,1010,30.98,73.39,0.6,49,2.6,0
2018,10,21,22,0,40,657,163,0,3.4,16.8,1010,40.83,79.25,0.6,50,1.9,0
2018,10,21,22,30,28,437,64,0,3.4,14.8,1011,46.43,85.23,0.6,51,1.6,0
2018,10,21,23,0,4,39,3,0,4.3,12.9,1011,55.7,91.59,0.6,52,1.2,0
2018,10,21,23,30,0,0,0,0,4.3,12.9,1011,55.7,97.86,0.6,52,1.2,0
2018,10,22,0,0,0,0,0,0,3.8,11.8,1012,58.03,104.2,0.7,57,1.3,0
2018,10,22,0,30,0,0,0,0,3.8,11.4,1012,59.58,110.57,0.7,60,1.4,0
2018,10,22,1,0,0,0,0,0,3.5,11,1012,59.86,116.94,0.7,62,1.4,0
2018,10,22,1,30,0,0,0,0,3.5,10.6,1012,61.47,123.28,0.7,64,1.4,0
2018,10,22,2,0,0,0,0,0,3.3,10.2,1013,62.12,129.55,0.7,65,1.4,0
2018,10,22,2,30,0,0,0,0,3.3,10.1,1013,62.54,135.69,0.7,67,1.5,0
2018,10,22,3,0,0,0,0,0,3,9.9,1013,62.4,141.61,0.7,68,1.6,0
2018,10,22,3,30,0,0,0,0,3,9.9,1013,62.4,147.18,0.7,70,1.8,0
2018,10,22,4,0,0,0,0,0,2.8,10,1013,61.03,152.17,0.7,72,1.9,0
2018,10,22,4,30,0,0,0,0,2.8,9.8,1013,61.85,156.19,0.7,73,2,0
2018,10,22,5,0,0,0,0,0,2.8,9.6,1013,62.58,158.67,0.7,73,2,0
2018,10,22,5,30,0,0,0,0,2.8,9,1013,65.15,159.04,0.7,74,1.9,0
2018,10,22,6,0,0,0,0,0,2.7,8.5,1013,66.96,157.22,0.7,75,1.9,0
2018,10,22,6,30,0,0,0,0,2.7,8.2,1013,68.33,153.65,0.7,75,1.9,0
2018,10,22,7,0,0,0,0,0,2.6,7.9,1013,69.17,148.93,0.8,76,2,0
2018,10,22,7,30,0,0,0,0,2.6,7.7,1013,70.12,143.53,0.8,75,2,0
2018,10,22,8,0,0,0,0,0,2.5,7.5,1013,70.81,137.7,0.8,75,2,0
2018,10,22,8,30,0,0,0,0,2.5,7.3,1013,71.78,131.63,0.8,73,1.9,0
2018,10,22,9,0,0,0,0,0,2.6,7.1,1013,72.86,125.4,0.8,71,1.8,0
2018,10,22,9,30,0,0,0,0,2.6,6.9,1013,73.87,119.08,0.8,69,1.8,0
2018,10,22,10,0,0,0,0,0,2.5,6.7,1013,74.81,112.73,0.8,67,1.8,0
2018,10,22,10,30,0,0,0,0,2.5,6.7,1013,74.81,106.36,0.8,65,1.9,0
2018,10,22,11,0,0,0,0,0,2.5,6.6,1014,75.1,100.02,0.9,63,1.9,0
2018,10,22,11,30,0,0,0,0,2.5,7,1014,73.07,93.73,0.9,62,2.3,0
2018,10,22,12,0,21,229,32,0,2.5,7.5,1014,70.48,87.26,0.9,60,2.6,0
2018,10,22,12,30,40,529,120,0,2.5,8.6,1014,65.41,81.32,1,60,2.8,0
2018,10,22,13,0,54,677,224,0,2.8,9.7,1015,61.95,75.43,1,59,2.9,0
2018,10,22,13,30,63,767,329,0,2.8,11.1,1015,56.44,69.71,1.1,60,2.9,0
2018,10,22,14,0,71,828,431,0,3.6,12.5,1015,54.67,64.25,1.1,61,2.8,0
2018,10,22,14,30,79,862,521,0,3.6,14.3,1015,48.64,59.14,1.2,70,3.2,0
2018,10,22,15,0,88,884,601,0,4.5,16.1,1015,46.11,54.49,1.2,79,3.5,0
2018,10,22,15,30,92,903,667,0,4.5,17.6,1014,41.9,50.41,1.3,88,3.3,0
2018,10,22,16,0,96,917,720,0,7.7,19.1,1014,47.56,47.08,1.3,97,3.2,0
2018,10,22,16,30,98,924,755,0,7.7,20.1,1014,44.71,44.66,1.4,102,2.9,0
2018,10,22,17,0,99,927,774,7,9.2,21.1,1014,46.51,43.31,1.4,107,2.7,0
2018,10,22,17,30,102,924,776,7,9.2,21.6,1013,45.06,43.12,1.4,107,2.6,0
2018,10,22,18,0,102,914,758,7,9.6,22.1,1012,44.84,44.12,1.5,108,2.5,0
2018,10,22,18,30,101,903,726,0,9.6,22.3,1012,44.3,46.23,1.5,107,2.4,0
2018,10,22,19,0,99,884,676,0,9.7,22.6,1011,43.98,49.29,1.5,107,2.4,0
2018,10,22,19,30,97,857,611,0,9.7,22.6,1011,43.98,53.15,1.6,106,2.2,0
2018,10,22,20,0,93,822,533,0,9.9,22.7,1011,44.24,57.65,1.6,106,2.1,0
2018,10,22,20,30,88,773,443,0,9.9,22.4,1011,45.05,62.63,1.7,105,2,0
2018,10,22,21,0,80,707,345,0,10.1,22.2,1011,46.32,67.99,1.7,104,1.9,0
2018,10,22,21,30,70,611,242,0,10.1,21,1011,49.84,73.63,1.7,97,1.4,29
2018,10,22,22,0,55,464,140,0,13,19.8,1011,64.86,79.49,1.8,90,0.9,46
2018,10,22,22,30,33,232,51,3,13,18.5,1011,70.31,85.45,1.8,78,0.9,100
2018,10,22,23,0,2,12,2,7,11.8,17.1,1011,70.78,91.8,1.9,65,1,14
2018,10,22,23,30,0,0,0,7,11.8,17.1,1011,70.78,98.08,1.9,65,1,0
2018,10,23,0,0,0,0,0,7,11.4,16.4,1012,72.23,104.41,1.9,55,1.1,0
2018,10,23,0,30,0,0,0,7,11.4,16.2,1012,73.16,110.78,2,56,1.2,0
2018,10,23,1,0,0,0,0,7,11,16,1012,72.17,117.15,2,57,1.4,0
2018,10,23,1,30,0,0,0,7,11,15.8,1012,73.09,123.49,2,60,1.5,0
2018,10,23,2,0,0,0,0,7,10.7,15.5,1012,73.18,129.77,2.1,63,1.5,0
2018,10,23,2,30,0,0,0,7,10.7,15.3,1012,74.12,135.92,2.1,66,1.6,0
2018,10,23,3,0,0,0,0,7,10.6,15.2,1012,74.26,141.86,2.1,70,1.6,0
2018,10,23,3,30,0,0,0,7,10.6,15.1,1012,74.74,147.45,2.2,74,1.6,0
2018,10,23,4,0,0,0,0,7,10.8,14.9,1012,76.28,152.47,2.2,79,1.7,0
2018,10,23,4,30,0,0,0,7,10.7,14.8,1011,76.7,156.52,2.2,81,1.7,0
2018,10,23,5,0,0,0,0,7,11.1,14.8,1011,78.44,159.02,2.3,84,1.7,0
2018,10,23,5,30,0,0,0,7,11.1,14.7,1011,78.95,159.39,2.3,82,1.7,0
2018,10,23,6,0,0,0,0,7,11.6,14.5,1011,82.51,157.53,2.4,81,1.6,0
2018,10,23,6,30,0,0,0,7,11.6,14.5,1011,82.51,153.91,2.5,81,1.5,0
2018,10,23,7,0,0,0,0,7,12,14.4,1011,85.49,149.16,2.5,81,1.4,0
2018,10,23,7,30,0,0,0,7,12,14.3,1011,86.05,143.72,2.6,80,1.2,0
2018,10,23,8,0,0,0,0,7,12.4,14.2,1011,88.78,137.88,2.7,79,1.1,0
2018,10,23,8,30,0,0,0,7,12.4,14.2,1011,88.78,131.79,2.7,73,1,0
2018,10,23,9,0,0,0,0,7,12.5,14.2,1011,89.79,125.55,2.7,67,1,0
2018,10,23,9,30,0,0,0,7,12.5,14.1,1011,90.37,119.23,2.7,64,1,0
2018,10,23,10,0,0,0,0,7,12.5,14.1,1011,90.24,112.87,2.8,61,1,0
2018,10,23,10,30,0,0,0,7,12.5,14,1011,90.83,106.51,2.7,62,1.1,0
2018,10,23,11,0,0,0,0,7,12.4,14,1011,90.38,100.17,2.7,63,1.1,0
2018,10,23,11,30,0,0,0,7,12.4,14,1011,90.38,93.88,2.7,63,1.3,0
2018,10,23,12,0,20,124,26,7,12.3,14.1,1011,89.17,87.42,2.7,64,1.5,71
2018,10,23,12,30,47,383,104,7,12.3,14.5,1011,86.9,81.5,2.6,61,1.7,100
2018,10,23,13,0,64,551,201,7,12.2,14.8,1012,84.7,75.61,2.6,58,1.9,43
2018,10,23,13,30,76,658,302,7,12.2,15.4,1012,81.5,69.91,2.6,53,1.8,0
2018,10,23,14,0,85,732,400,7,12.5,15.9,1012,80.05,64.47,2.5,48,1.7,0
2018,10,23,14,30,92,784,491,6,12.5,16.8,1012,75.61,59.38,2.5,49,1.7,0
2018,10,23,15,0,96,823,571,7,13.2,17.7,1012,74.74,54.75,2.4,50,1.7,0
2018,10,23,15,30,100,850,638,7,13.2,18.6,1012,70.64,50.7,2.4,54,1.8,0
2018,10,23,16,0,102,869,690,7,14.1,19.6,1011,70.71,47.39,2.4,58,1.8,0
2018,10,23,16,30,104,880,726,7,14.1,20.2,1011,68.14,44.99,2.4,56,1.8,0
2018,10,23,17,0,106,885,746,7,14.5,20.7,1011,67.79,43.65,2.4,54,1.8,0
2018,10,23,17,30,107,884,748,7,14.5,21.1,1010,66.08,43.48,2.4,51,1.7,0
2018,10,23,18,0,107,878,734,7,14.7,21.5,1010,65.19,44.47,2.4,48,1.6,0
2018,10,23,18,30,106,869,703,8,14.7,21.7,1010,64.4,46.57,2.3,46,1.5,0
2018,10,23,19,0,104,852,656,7,14.8,21.8,1009,64.28,49.62,2.3,45,1.5,0
2018,10,23,19,30,100,828,593,7,14.8,21.8,1009,64.28,53.46,2.3,44,1.4,0
2018,10,23,20,0,96,794,517,7,14.8,21.7,1009,64.99,57.94,2.3,42,1.3,0
2018,10,23,20,30,89,749,430,7,14.8,21.4,1009,66.19,62.9,2.3,39,1.1,0
2018,10,23,21,0,81,686,335,7,15.2,21.1,1009,68.93,68.25,2.3,35,0.9,0
2018,10,23,21,30,69,597,235,7,15.2,20.3,1009,72.4,73.88,2.2,31,0.8,43
2018,10,23,22,0,53,458,135,7,16,19.4,1009,80.73,79.72,2.2,27,0.6,100
2018,10,23,22,30,31,229,48,7,16,18.7,1009,84.32,85.67,2.2,20,0.7,100
2018,10,23,23,0,2,12,2,7,15,18,1009,82.4,92.02,2.2,13,0.8,14
2018,10,23,23,30,0,0,0,7,15,18,1009,82.4,98.29,2.2,13,0.8,0
2018,10,24,0,0,0,0,0,6,14.8,17,1009,86.7,104.62,2.2,357,0.8,0
2018,10,24,0,30,0,0,0,6,14.8,16.6,1010,89.01,110.98,2.1,355,0.9,0
2018,10,24,1,0,0,0,0,7,14.5,16.2,1010,89.81,117.35,2.1,353,0.9,0
2018,10,24,1,30,0,0,0,6,14.5,15.9,1010,91.54,123.7,2.1,355,1,0
2018,10,24,2,0,0,0,0,6,14.2,15.6,1010,91.1,129.98,2,357,1,0
2018,10,24,2,30,0,0,0,7,14.2,15.4,1010,92.27,136.14,2,357,1.1,0
2018,10,24,3,0,0,0,0,6,13.6,15.2,1010,90.3,142.1,2,357,1.2,0
2018,10,24,3,30,0,0,0,7,13.6,14.9,1009,91.97,147.72,1.9,357,1.3,0
2018,10,24,4,0,0,0,0,7,12.9,14.7,1009,88.88,152.76,1.9,358,1.4,0
2018,10,24,4,30,0,0,0,7,12.9,14.3,1009,91.2,156.84,1.8,179,1.4,0
2018,10,24,5,0,0,0,0,7,12,14,1009,87.52,159.37,1.8,1,1.4,0
2018,10,24,5,30,0,0,0,7,12,13.4,1009,90.99,159.73,1.7,2,1.4,0
2018,10,24,6,0,0,0,0,7,10.8,12.8,1009,87.75,157.84,1.7,3,1.4,0
2018,10,24,6,30,0,0,0,7,10.8,12.4,1009,90.08,154.18,1.6,4,1.4,0
2018,10,24,7,0,0,0,0,7,9.8,11.9,1009,86.92,149.38,1.6,5,1.4,0
2018,10,24,7,30,0,0,0,7,9.8,11.7,1009,88.07,143.92,1.5,6,1.4,0
2018,10,24,8,0,0,0,0,0,9,11.4,1009,85.08,138.05,1.5,7,1.4,0
2018,10,24,8,30,0,0,0,0,9,11,1009,87.36,131.95,1.5,6,1.4,0
2018,10,24,9,0,0,0,0,0,8.4,10.6,1009,86.19,125.7,1.4,6,1.4,0
2018,10,24,9,30,0,0,0,0,8.4,10.2,1009,88.52,119.38,1.4,8,1.4,0
2018,10,24,10,0,0,0,0,0,7.9,9.9,1009,87.62,113.02,1.3,10,1.4,0
2018,10,24,10,30,0,0,0,0,8,9.5,1010,90.09,106.65,1.3,13,1.4,0
2018,10,24,11,0,0,0,0,0,7.6,9.2,1010,89.9,100.32,1.3,17,1.3,0
2018,10,24,11,30,0,0,0,0,7.6,9.5,1010,88.11,94.04,1.2,21,1.7,0
2018,10,24,12,0,19,156,26,0,7.5,9.9,1010,85.2,87.57,1.2,25,2.1,0
2018,10,24,12,30,46,431,108,0,7.5,11.1,1010,78.67,81.67,1.2,28,2.4,0
2018,10,24,13,0,63,597,209,0,7.8,12.4,1010,73.54,75.8,1.2,31,2.8,0
2018,10,24,13,30,74,705,314,0,7.8,14.3,1010,65,70.11,1.1,37,2.9,0
2018,10,24,14,0,83,777,415,0,8.5,16.2,1010,60.13,64.69,1.1,44,3,0
2018,10,24,14,30,87,834,509,0,8.5,18.2,1010,53,59.62,1.1,55,3.5,0
2018,10,24,15,0,89,878,592,0,7.9,20.2,1010,44.95,55.01,1.1,67,4,0
2018,10,24,15,30,92,904,661,7,7.9,21.2,1010,42.27,50.98,1.1,68,3.9,0
2018,10,24,16,0,93,924,715,7,8.1,22.2,1010,40.3,47.7,1.1,70,3.8,0
2018,10,24,16,30,94,936,752,7,8.1,22.8,1010,38.86,45.32,1.1,69,3.7,0
2018,10,24,17,0,94,944,773,7,8.2,23.5,1009,37.6,44,1.1,67,3.6,0
2018,10,24,17,30,93,946,776,7,8.2,23.8,1009,36.93,43.82,1.1,66,3.5,0
2018,10,24,18,0,92,945,762,7,8.1,24.2,1008,35.74,44.82,1.1,65,3.5,0
2018,10,24,18,30,90,936,730,7,8.1,24.4,1008,35.31,46.9,1.1,66,3.4,0
2018,10,24,19,0,88,922,681,7,7.8,24.5,1008,34.53,49.94,1.1,67,3.3,0
2018,10,24,19,30,84,901,617,7,7.8,24.4,1008,34.74,53.77,1.1,67,3.2,0
2018,10,24,20,0,80,871,539,7,7.7,24.3,1007,34.65,58.22,1.1,68,3,0
2018,10,24,20,30,74,828,448,7,7.7,23.7,1007,35.92,63.17,1.1,67,2.8,0
2018,10,24,21,0,68,768,349,7,8.5,23.2,1008,39.03,68.5,1.1,66,2.6,0
2018,10,24,21,30,58,682,245,7,8.5,21.7,1008,42.74,74.12,1.1,65,2,43
2018,10,24,22,0,46,546,141,7,10.8,20.1,1008,55.2,79.95,1.1,65,1.4,100
2018,10,24,22,30,27,309,49,7,10.8,18.5,1008,60.96,85.88,1.1,66,1.4,100
2018,10,24,23,0,3,20,2,7,9.3,16.8,1008,61.45,92.23,1.1,67,1.4,14
2018,10,24,23,30,0,0,0,7,9.3,16.8,1008,61.45,98.49,1.1,67,1.4,0
2018,10,25,0,0,0,0,0,7,8.8,16,1009,62.44,104.82,1.1,74,1.6,0
2018,10,25,0,30,0,0,0,7,8.8,15.9,1009,62.84,111.18,1.1,78,1.8,0
2018,10,25,1,0,0,0,0,7,8.6,15.8,1009,62.2,117.55,1.1,81,1.9,0
2018,10,25,1,30,0,0,0,7,8.6,15.6,1009,62.99,123.9,1.1,83,2,0
2018,10,25,2,0,0,0,0,0,8.4,15.3,1009,63.48,130.19,1.1,86,2.1,0
2018,10,25,2,30,0,0,0,0,8.4,15.1,1009,64.29,136.36,1.1,87,2.2,0
2018,10,25,3,0,0,0,0,0,8.2,14.9,1009,64.32,142.33,1.2,88,2.3,0
2018,10,25,3,30,0,0,0,0,8.2,14.6,1009,65.57,147.97,1.2,87,2.3,0
2018,10,25,4,0,0,0,0,0,8.2,14.3,1009,66.61,153.05,1.2,86,2.2,0
2018,10,25,4,30,0,0,0,0,8.2,14,1009,67.91,157.16,1.2,84,2.2,0
2018,10,25,5,0,0,0,0,7,8.2,13.7,1009,69.64,159.71,1.2,82,2.1,0
2018,10,25,5,30,0,0,0,0,8.2,13.5,1009,70.55,160.07,1.2,80,2.2,0
2018,10,25,6,0,0,0,0,7,8.3,13.2,1009,72.06,158.14,1.3,78,2.2,0
2018,10,25,6,30,0,0,0,7,8.3,13,1009,73,154.44,1.3,77,2.3,0
2018,10,25,7,0,0,0,0,7,8.2,12.9,1009,73.02,149.6,1.3,77,2.4,0
2018,10,25,7,30,0,0,0,7,8.2,12.6,1009,74.46,144.11,1.3,76,2.5,0
2018,10,25,8,0,0,0,0,7,8.1,12.4,1008,74.81,138.22,1.3,75,2.6,0
2018,10,25,8,30,0,0,0,8,8.1,12.1,1008,76.3,132.11,1.3,74,2.5,0
2018,10,25,9,0,0,0,0,7,8,11.7,1008,78.04,125.85,1.4,73,2.4,0
2018,10,25,9,30,0,0,0,7,8,11.3,1008,80.13,119.52,1.4,70,2.2,0
